"network","station_id","winter_year","month","n_days","mean_temp_c","mean_daily_min_c","mean_daily_max_c","min_temp_c","total_precip_mm","warm_fail","short","station_name","elevation_m"
"ECCC","114EMDM",2000,12,31,-2.59,-5.44,0.31,-10.5,131.2,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2001,1,31,-2.16,-4.63,0.35,-10,52.4,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2001,2,28,-1.94,-6.02,2.16,-14,29.4,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2001,12,31,-4.02,-6.68,-1.32,-17,89.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2002,1,31,-2.14,-4.97,0.65,-11.5,132.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2002,2,28,-1.04,-5.25,3.18,-13.5,95.4,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2002,12,31,-3.07,-5.65,-0.45,-9.5,110.4,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2003,1,31,-1.36,-3.61,0.9,-9,134.4,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2003,2,28,-0.66,-5.29,3.98,-14.5,31,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2003,12,30,-0.56,-2.58,1.47,-8,136.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2004,1,31,-3.51,-6.15,-0.85,-23.5,133,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2004,2,28,-0.62,-4.86,3.61,-10.5,34,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2004,12,31,-2.89,-5.95,0.19,-13.5,93.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2005,1,31,-4.4,-7.47,-1.31,-23,90,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2005,2,28,-0.81,-6.38,4.77,-12,11.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2005,12,31,-1.27,-3.74,1.24,-10,155.3,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2006,1,28,0.21,-1.66,2.05,-6,189.7,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2006,2,28,-2.05,-6.27,2.18,-18.5,69.4,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2006,12,28,-4.21,-6.64,-1.52,-13.5,71.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2007,1,31,-4.45,-7.42,-1.44,-18,126.2,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2007,2,28,0.14,-2.64,2.93,-11,73.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2007,12,31,-2.61,-5.05,-0.15,-11.5,106.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2008,1,29,-4.37,-7.52,-1.17,-16,120.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2008,2,27,-0.24,-3.94,3.48,-11.5,75.4,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2008,12,31,-3.32,-5.85,-0.74,-11.5,142.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2009,1,31,-3.81,-6.55,-1.03,-18,117.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2009,2,28,-1.23,-4.82,2.41,-8.5,41,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2009,12,31,-5.93,-8.6,-3.21,-19.5,112.4,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2010,1,31,-0.73,-2.81,1.37,-12.5,99,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2010,2,28,2.07,-1.16,5.27,-6,31,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2010,12,31,-5.81,-8.39,-3.19,-18,71.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2011,1,30,-2.97,-5.7,-0.25,-17,121,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2011,2,28,-3.74,-7.73,0.29,-20.5,61.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2011,12,30,-2.11,-4.5,0.28,-11.5,77.7,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2012,1,31,-3.11,-6.11,-0.06,-14,86.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2012,2,27,-0.78,-4.13,2.57,-13.5,74.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2012,12,28,-2.22,-5.38,0.96,-10.5,68,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2013,1,31,-3.43,-5.89,-0.94,-12.5,70.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2013,2,28,0.51,-2.73,3.73,-6.5,59.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2013,12,31,-1.37,-3.18,0.47,-10,125.2,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2014,1,29,-1.62,-4.05,0.84,-12,74.2,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2014,2,27,-4.6,-9.02,-0.17,-19.5,69.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2014,12,31,-4.6,-7.13,-2.05,-19.5,75.2,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2015,1,31,-1.74,-4.08,0.6,-13.5,81.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2015,2,28,2.08,-1.68,5.8,-6,89.2,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2015,12,31,-2.23,-4.48,0.03,-16,91.8,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114Q3C9",2000,1,31,-2.01,-4.87,0.87,-12,105.9,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2000,2,28,0.48,-2.95,3.89,-11,66.7,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2000,12,31,-0.22,-1.92,1.48,-6.5,107.9,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2001,1,31,-1.23,-3.5,1.06,-9,24.6,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2001,2,28,-0.96,-5.18,3.27,-14,13,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2001,12,31,-3.43,-5.85,-0.97,-15.5,61.8,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2002,1,31,-1.09,-3.87,1.69,-10,67.1,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2002,2,28,-0.26,-4.27,3.73,-13,64.4,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2002,12,31,-2.04,-4.35,0.29,-9,129.5,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2003,1,31,-0.24,-2.13,1.68,-8,107.1,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2003,2,28,0.09,-4.55,4.73,-12,26.9,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2003,12,20,1.94,0.43,3.4,-2.5,121.1,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2004,1,7,-12.39,-15.36,-9.36,-21.5,1.6,FALSE,TRUE,"PASSMORE",503
"ECCC","114Q3C9",2004,2,26,0.66,-3.19,4.52,-9.5,30.1,FALSE,FALSE,"PASSMORE",503
"ECCC","114Q3C9",2004,12,31,-2.56,-5.27,0.19,-17,77.8,FALSE,FALSE,"PASSMORE",503
"ECCC","1146870",2000,1,19,-4.96,-7.21,-2.2,-13,86,FALSE,TRUE,"ROSSLAND CITY YARD",1039
"ECCC","1146870",2000,2,18,-1.09,-5,2.27,-10.5,33,FALSE,TRUE,"ROSSLAND CITY YARD",1039
"ECCC","1146870",2000,12,17,-3.22,-5.53,-0.5,-10,71.4,FALSE,TRUE,"ROSSLAND CITY YARD",1039
"ECCC","1147620",1999,1,20,0.62,-3,3.62,-12.5,71.4,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",1999,2,19,1.34,-2.21,4.68,-6,74,FALSE,TRUE,"SOUTH SLOCAN",457.2
"ECCC","1147620",1999,12,21,-2.06,-5.9,1.19,-21.5,31.2,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2000,1,20,-3.31,-6.4,0.57,-12.5,77.8,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2000,2,19,1.23,-3.76,4.86,-9.5,46.4,FALSE,TRUE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2000,12,21,0.28,-1.79,1.96,-7,96.8,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2001,1,22,-2.02,-5.14,1.3,-11.5,27.9,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2001,2,23,-1.26,-6.48,4.11,-14.5,18.8,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2001,12,19,-3.56,-6.92,-0.65,-16,21,FALSE,TRUE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2002,1,18,-1.79,-4.97,1.69,-11,31,FALSE,TRUE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2002,2,16,-0.51,-5.53,4.18,-11,55,FALSE,TRUE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2002,12,15,-2.34,-4.87,0.33,-9,52,FALSE,TRUE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2003,1,26,0.51,-1.63,2.45,-7,62,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2003,2,23,0.89,-4.22,6.03,-11,17.2,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2003,12,20,1.39,-0.77,3.13,-6.5,56,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2004,1,22,-2.16,-4.43,0.53,-23,136.8,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2004,2,20,0.91,-3.98,5.5,-8.5,20.4,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2004,12,21,-2.93,-6.48,1.25,-15,40,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2005,1,26,-3.83,-6.44,-0.59,-24,65.8,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2005,2,24,-0.07,-6.23,6.08,-10,11.4,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2005,12,21,0.09,-2.05,2.33,-7.5,74.6,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2006,1,26,1.89,-0.08,3.76,-4,135.2,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2006,2,23,-0.31,-5.5,4.34,-15,45.6,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2006,12,23,-2.48,-5.85,0.67,-14.5,57.9,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2007,1,26,-3.34,-6.52,0.07,-18,86.2,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2007,2,23,1.38,-2.02,4.53,-11,37.1,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2007,12,23,-0.9,-4.48,1.97,-12,34.6,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2008,1,22,-5.24,-9.25,-0.75,-18,95.2,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2008,2,20,0.21,-4.72,5.25,-13,31,FALSE,FALSE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2008,12,16,-0.64,-3.88,2.23,-10.5,45.6,FALSE,TRUE,"SOUTH SLOCAN",457.2
"ECCC","1147620",2009,12,18,-4.36,-8.11,-0.5,-20,8.5,FALSE,TRUE,"SOUTH SLOCAN",457.2
"ECCC","1148700",1999,1,31,0.35,-2.02,2.71,-10,87.6,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",1999,2,28,1.34,-1.7,4.34,-5.5,122.3,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",1999,12,31,-2.48,-4.79,-0.15,-19.5,164.7,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2000,1,31,-1.85,-4.08,0.4,-12,110.3,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2000,2,28,0.89,-2.07,3.82,-8.5,65.7,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2000,12,31,-0.27,-1.81,1.27,-7,108.4,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2001,1,31,-0.92,-2.63,0.79,-8.5,30.4,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2001,2,28,-0.79,-4.39,2.84,-12.5,23.8,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2001,12,31,-3.07,-5.23,-0.9,-14,54.3,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2002,1,31,-1.09,-3.37,1.19,-11,71.3,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2002,2,28,0.16,-3.32,3.62,-11,46.7,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2002,12,31,-1.17,-3.16,0.85,-8.5,114.6,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148700",2003,12,31,1.22,-0.24,2.65,-5,149.4,FALSE,FALSE,"WARFIELD",605.6
"ECCC","1148705",2002,1,31,-1.47,-3.79,0.86,-11.2,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2002,2,28,-0.26,-3.88,3.36,-10.9,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2002,12,31,-1.92,-3.95,0.14,-8.3,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2003,1,31,-0.34,-1.79,1.13,-8.3,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2003,2,28,0.4,-3.41,4.21,-10.7,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2003,12,31,0.66,-0.7,2.02,-5.2,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2004,1,31,-2.94,-5.02,-0.85,-25.1,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2004,2,28,0.36,-2.48,3.19,-6.7,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2004,12,31,-2.02,-3.94,-0.07,-14.3,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2005,1,31,NA,-5.44,NA,-21.2,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2005,2,28,NA,-4.38,NA,-9.3,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2005,12,31,NA,-1.84,NA,-7.9,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2006,1,31,NA,-0.47,NA,-4.6,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2006,2,28,NA,-4.84,NA,-16.6,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2006,12,31,-4.65,-6.1,-2.25,-15.3,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2007,1,31,NA,-6.57,NA,-18.8,81.3,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2007,2,28,-0.85,-1.72,2.75,-8,60.1,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2007,12,31,NA,-4.73,NA,-11.7,69.5,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2008,1,31,NA,-7.08,NA,-15.8,150.6,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2008,2,28,NA,-2.47,NA,-7.7,42.9,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2008,12,31,NA,-4.12,NA,-9.7,139,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2009,1,31,NA,-5.55,NA,-18.8,146.1,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2009,2,27,NA,-3.65,NA,-8.4,54,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2009,12,31,NA,-7.57,NA,-20,131.8,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2010,1,31,-0.03,-1.75,1.68,-11.3,73.3,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2010,2,28,3.06,-0.05,6.12,-5.3,50.5,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2010,12,31,-5.13,-7.57,-2.64,-16.6,86,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2011,1,31,-2.87,-5.22,-0.52,-16.5,104.6,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2011,2,28,-3.38,-6.82,0.4,-20.6,0,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2011,12,31,-1.97,-3.74,-0.03,-16,95.8,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2012,1,31,-3.02,-5.75,-0.27,-12.1,50.9,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2012,2,28,-0.59,-3.5,2.31,-12.6,51.2,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2012,12,31,-2.59,-5.42,0.28,-11.6,51.7,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2013,1,31,-3.21,-5.09,-1.22,-13.1,34.7,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2013,2,28,1.15,-1.71,4,-5.4,35.5,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2013,12,31,-0.15,-1.54,1.27,-7.3,114.9,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2014,2,3,-1.73,-5.8,2.4,-8.2,0,FALSE,TRUE,"WARFIELD RCS",566.9
"ECCC","1148705",2014,12,10,-8.2,-10.43,-5.92,-17.7,29,FALSE,TRUE,"WARFIELD RCS",566.9
"ECCC","1148705",2015,1,30,-1.16,-3.01,0.72,-11.9,95.9,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2015,2,27,3.3,-0.53,7.09,-6.4,130.3,FALSE,FALSE,"WARFIELD RCS",566.9
"ECCC","1148705",2015,12,31,-1.16,-3.12,0.81,-14.6,104.5,FALSE,FALSE,"WARFIELD RCS",566.9
